N,T,Total_T
75100,1064958,37975659972
75200,1070029,38082294066
75300,1070157,38189151013
75400,1071724,38296128830
75500,1072380,38403332416
75600,1074821,38510752868
75700,1076130,38618299423
75800,1078314,38726072674
75900,1081360,38834012339
76000,1083296,38942135424
76100,1082858,39050443801
76200,1087171,39158880308
76300,1089427,39267585492
76400,1089262,39376464433
76500,1090734,39485580931
76600,1092537,39594913474
76700,1098798,39704467690
76800,1096319,39814125003
76900,1097888,39923937304
77000,1100215,40033949177
77100,1102840,40144175227
77200,1106748,40255288188
77300,1108326,40365911979
77400,1108293,40476673750
77500,1110362,40587639996
77600,1111867,40698911945
77700,1116218,40810252963
77800,1117439,40921847205
77900,1116345,41033543918
78000,1117220,41145489844
78100,1123589,41257566914
78200,1124694,41369827815
78300,1125222,41482263583
78400,1127494,41594931007
78500,1128469,41707855469
78600,1133043,41820895584
78700,1133076,41934094855
78800,1133594,42047519459
78900,1139185,42161104873
79000,1138154,42274884735
79100,1141773,42388875968
79200,1142224,42503051011
79300,1144990,42617495291
79400,1148819,42732049384
79500,1147671,42846758170
79600,1150056,42961772407
79700,1153393,43077121182
79800,1156301,43192413311
79900,1156355,43307910583
80000,1158865,43423636811
80100,1163577,43539669603
80200,1163507,43655779637
80300,1163864,43772135381
80400,1164275,43888668340
80500,1166908,44005327226
80600,1168697,44122187549
80700,1171198,44239432451
80800,1173188,44356739853
80900,1175375,44474215618
81000,1175321,44591836564
81100,1178719,44709606733
81200,1179648,44827616467
81300,1182550,44945778361
81400,1182723,45064123160
81500,1187272,45182667865
81600,1187234,45301420883
81700,1189135,45420367355
81800,1193291,45539529784
81900,1193142,45659040513
82000,1197012,45778605442
82100,1197641,45898340365
82200,1201979,46018320083
82300,1200892,46138489804
82400,1203598,46258813620
82500,1207285,46379325075
82600,1208234,46500040234
82700,1210928,46620976633
82800,1210818,46742089457
82900,1210708,46863450200
83000,1214264,46985013542
83100,1222457,47106706262
83200,1217432,47228650385
83300,1222806,47350855454
83400,1221025,47473190313
83500,1227074,47595636602
83600,1227971,47718316624
83700,1232166,47841257538
83800,1232880,47964356790
83900,1235953,48087714442
84000,1235124,48211195421
84100,1236015,48334879301
84200,1236743,48458678063
84300,1240116,48582965729
84400,1244315,48707164286
84500,1243069,48831595715
84600,1245480,48956168277
84700,1249823,49080972124
84800,1247512,49205966981
84900,1252602,49331070183
85000,1253606,49456477390
85100,1258463,49582113444
85200,1259120,49707931465
85300,1259549,49833968775
85400,1263137,49960190537
85500,1262884,50086590856
85600,1266931,50213247213
85700,1266131,50340139626
85800,1267660,50467180738
85900,1273097,50594386735
86000,1278188,50721760496
86100,1278626,50853783472
86200,1276988,50981621972
86300,1279744,51109666183
86400,1285407,51237884217
86500,1288184,51366266639
86600,1284689,51494813181
86700,1287899,51623569544
86800,1291200,51752602803
86900,1292505,51881759554
87000,1292081,52011162762
87100,1299257,52140630169
87200,1295412,52270344682
87300,1298590,52400239090
87400,1305102,52530485794
87500,1304597,52660841907
87600,1305845,52791339511
87700,1306816,52922042022
87800,1314154,53052971647
87900,1314683,53184314720
88000,1318629,53315803410
88100,1312852,53447582429
88200,1316485,53579211003
88300,1317720,53711144665
88400,1320081,53843315623
88500,1323955,53975537897
88600,1321790,54108050912
88700,1331817,54240789805
88800,1329799,54373713362
88900,1333906,54507032648
89000,1337502,54640527018
89100,1336363,54774239442
89200,1336335,54908261650
89300,1339527,55042488164
89400,1345248,55176869781
89500,1350680,55311535691
89600,1349070,55446364157
89700,1352020,55581375548
89800,1354327,55716616439
89900,1351778,55851997078
90000,1353934,55987496144
90100,1360841,56123228728
