N,T,Total_T
145800,14,2137079
145900,14,2138562
146000,15,2140035
146100,14,2141510
146200,15,2143005
146300,14,2144506
146400,15,2145970
146500,15,2147439
146600,14,2148906
146700,15,2150411
146800,15,2151902
146900,15,2153405
147000,15,2154889
147100,15,2156368
147200,16,2157867
147300,15,2159350
147400,14,2160848
147500,15,2162312
147600,15,2163765
147700,14,2165229
147800,15,2166691
147900,15,2168145
148000,14,2169599
148100,14,2171057
148200,14,2172515
148300,14,2173972
148400,14,2175431
148500,15,2176890
148600,15,2178351
148700,14,2179806
148800,14,2181263
148900,14,2182723
149000,14,2184184
149100,14,2185647
149200,14,2187102
149300,14,2188566
149400,14,2190021
149500,14,2191509
149600,14,2192964
149700,14,2194425
149800,14,2195878
149900,15,2197339
150000,15,2198803
150100,15,2200263
150200,14,2201733
150300,14,2203203
150400,15,2204672
150500,14,2206130
150600,14,2207625
150700,14,2209094
150800,14,2210551
150900,15,2212016
151000,15,2213493
151100,14,2214963
151200,15,2216431
151300,14,2217916
151400,14,2219402
151500,14,2220913
151600,15,2222406
151700,15,2223868
151800,15,2225321
151900,14,2226783
152000,15,2228248
152100,15,2229710
152200,15,2231171
152300,15,2232631
152400,14,2234093
152500,15,2235547
152600,14,2237016
152700,15,2238475
152800,15,2239932
152900,14,2241395
153000,14,2242865
153100,15,2244322
153200,15,2245781
153300,14,2247250
153400,15,2248717
153500,15,2250188
153600,15,2251656
153700,15,2253111
153800,16,2254578
153900,15,2256030
154000,15,2257491
154100,14,2258956
154200,15,2260424
154300,15,2261883
154400,14,2263348
154500,15,2264818
154600,14,2266287
154700,15,2267749
154800,14,2269200
154900,15,2270659
155000,15,2272128
155100,15,2273593
155200,15,2275054
155300,15,2276528
155400,14,2278000
155500,15,2279473
155600,15,2280931
155700,14,2282398
155800,15,2283860
155900,14,2285314
156000,15,2286773
156100,16,2288242
156200,15,2289709
156300,15,2291165
156400,15,2292628
156500,14,2294090
156600,14,2295552
156700,15,2297020
156800,14,2298475
156900,14,2299931
157000,15,2301393
157100,14,2302861
157200,14,2304317
157300,15,2305791
157400,14,2307256
157500,14,2308720
157600,14,2310197
157700,15,2311661
157800,15,2313120
157900,14,2314580
158000,14,2316041
158100,14,2317495
158200,15,2318969
158300,14,2320422
158400,15,2321883
158500,14,2323364
158600,15,2324841
158700,15,2326311
158800,14,2327771
158900,14,2329231
159000,15,2330695
159100,14,2332163
159200,15,2333628
159300,15,2335100
159400,15,2336566
159500,14,2338026
159600,15,2339501
159700,15,2340969
159800,16,2342426
159900,15,2343888
160000,15,2345355
160100,14,2346822
160200,15,2348279
160300,15,2349747
160400,15,2351214
160500,15,2352688
160600,15,2354152
160700,15,2355625
160800,15,2357096
160900,15,2358563
161000,15,2360024
161100,14,2361485
161200,15,2362964
161300,15,2364434
161400,15,2365908
161500,14,2367377
161600,15,2368856
161700,15,2370330
161800,15,2371786
161900,15,2373249
162000,14,2374722
162100,15,2376195
162200,15,2377667
162300,15,2379135
162400,14,2380603
162500,15,2382072
162600,15,2383542
